restaurant_id,service_date,max_temp_c,is_holiday,is_bridge_day,is_business_day,cuisine_type,restaurant_segment,menu_price,menu_starter,menu_main,menu_dessert
10,2025-09-15,25.3,0,0,1,Mediterranean,Gourmet,43.3,Espárragos a la plancha,Pez espada a la plancha,Yogur griego con miel
10,2021-04-29,23.4,0,0,1,Mediterranean,Gourmet,43.3,Hummus con pita,Merluza con pisto,Baklava
13,2021-12-20,6.8,0,0,1,Grill,Gourmet,33.21,Nachos con guacamole,Solomillo con salsa de pimienta,Coulant de chocolate
20,2022-05-27,23.4,0,0,0,Italian,Business,13.01,Burrata con tomate,Saltimbocca alla romana,Crostata di fragole
2,2023-02-12,5.2,0,0,0,Spanish,Traditional,21.52,Jamón ibérico con pan tumaca,Cocido madrileño,Flan casero
17,2025-07-22,32.7,0,0,1,Mediterranean,Traditional,16.06,Dolmades de arroz,Kebab de cordero con cous cous,Tarta de ricotta con miel
19,2024-12-28,7.6,0,0,0,Grill,Business,20.4,Tabla de embutidos ibéricos,Pollo asado con patatas,Cheesecake de frutos rojos
13,2022-04-08,20.9,0,0,0,Grill,Gourmet,33.21,Ensalada César,Pollo asado con patatas,Tarta de queso
7,2025-04-21,24.4,0,0,1,Spanish,Family,17.44,Berberechos al vapor,Merluza en salsa verde,Flan casero
10,2023-08-10,30.3,0,0,1,Mediterranean,Gourmet,43.3,Dolmades de arroz,Dorada a la sal,Sorbete de naranja
11,2021-05-25,36.0,0,0,1,Italian,Traditional,18.4,Burrata con tomate,Gnocchi al gorgonzola,Crostata di fragole
9,2024-07-10,28.9,0,0,1,Italian,Traditional,16.17,Bresaola con rúcula,Pizza margherita,Semifreddo al limone
16,2025-03-21,9.5,0,0,0,Grill,Traditional,15.55,Provoleta a la parrilla,Burger gourmet con cheddar,Crema catalana
3,2021-02-11,7.5,0,0,1,Italian,Business,12.79,Burrata con tomate,Pizza margherita,Cannoli siciliani
10,2024-08-06,35.4,0,0,1,Mediterranean,Gourmet,43.3,Espárragos a la plancha,Dorada a la sal,Yogur griego con miel
15,2023-10-24,19.4,0,0,1,Spanish,Business,17.84,Mejillones en escabeche,Cocido madrileño,Flan casero
6,2024-09-02,28.1,0,0,1,Mediterranean,Traditional,23.87,Falafel con salsa tahini,Rape con salsa de azafrán,Sorbete de naranja
4,2025-09-27,24.1,0,0,0,Italian,Business,20.23,Carpaccio di manzo,Pollo alla parmigiana,Tiramisú
12,2021-01-28,2.3,0,0,1,Mediterranean,Traditional,17.84,Gambas al ajillo,Tagine de cordero con ciruelas,Halvah de sésamo
5,2021-02-03,5.2,0,0,1,Italian,Gourmet,41.17,Carpaccio di manzo,Lasagna bolognese,Panna cotta
2,2022-06-08,27.4,0,0,1,Spanish,Traditional,21.52,Pulpo a la gallega,Merluza en salsa verde,Bizcocho de yogur
4,2024-11-03,14.8,0,0,0,Italian,Business,20.23,Bruschetta al pomodoro,Tagliatelle al ragú,Gelato misto
17,2023-12-06,8.3,0,0,1,Mediterranean,Traditional,16.06,Tzatziki con crudités,Pez espada a la plancha,Yogur griego con miel
6,2021-03-11,14.7,0,0,1,Mediterranean,Traditional,23.87,Gambas al ajillo,Merluza con pisto,Tarta de ricotta con miel
11,2024-11-02,14.1,0,0,0,Italian,Traditional,18.4,Bresaola con rúcula,Pasta alle vongole,Torta della nonna
8,2024-07-19,38.4,0,0,0,Mediterranean,Family,19.25,Calamares a la romana,Moussaka tradicional,Tarta de ricotta con miel
5,2022-06-02,30.7,0,0,1,Italian,Gourmet,41.17,Crostini con paté de trufa,Lasagna bolognese,Zabaione con frutti di bosco
3,2023-08-17,30.9,0,0,1,Italian,Business,12.79,Carpaccio di manzo,Risotto al limone,Zabaione con frutti di bosco
8,2021-10-23,17.2,0,0,0,Mediterranean,Family,19.25,Gambas al ajillo,Moussaka tradicional,Tarta de ricotta con miel
10,2025-06-14,31.4,0,0,0,Mediterranean,Gourmet,43.3,Pan de pita con labneh,Berenjena rellena de carne,Sorbete de naranja
16,2024-09-02,28.1,0,0,1,Grill,Traditional,15.55,Croquetas de jamón,Pollo asado con patatas,Profiteroles con chocolate
17,2021-09-29,26.7,0,0,1,Mediterranean,Traditional,16.06,Tapenade con tostadas,Rape con salsa de azafrán,Yogur griego con miel
7,2022-07-04,29.0,0,0,1,Spanish,Family,17.44,Pimientos de padrón,Paella valenciana,Bizcocho de yogur
19,2022-12-13,4.7,0,0,1,Grill,Business,20.4,Croquetas de jamón,Burger gourmet con cheddar,Brownie con helado
15,2023-03-17,13.7,0,0,0,Spanish,Business,17.84,Patatas bravas,Cordero asado al horno,Filloas con nata
16,2021-01-26,8.8,0,0,1,Grill,Traditional,15.55,Gambas a la plancha,Pollo asado con patatas,Brownie con helado
11,2021-02-24,10.0,0,0,1,Italian,Traditional,18.4,Carpaccio di manzo,Lasagna bolognese,Zabaione con frutti di bosco
17,2025-02-08,1.5,0,0,0,Mediterranean,Traditional,16.06,Tabla de quesos mediterráneos,Brochetas de pollo con especias,Tarta de ricotta con miel
7,2024-11-28,13.3,0,0,1,Spanish,Family,17.44,Gazpacho andaluz,Pollo en pepitoria,Crema de naranja
20,2024-07-11,38.0,0,0,1,Italian,Business,13.01,Crostini con paté de trufa,Pizza margherita,Crostata di fragole
9,2022-06-25,30.8,0,0,0,Italian,Traditional,16.17,Arancini de azafrán,Pizza margherita,Panna cotta
14,2022-12-23,7.8,0,0,0,Spanish,Traditional,13.82,Patatas bravas,Paella valenciana,Torrijas
20,2024-10-17,20.8,0,0,1,Italian,Business,13.01,Supplì al telefono,Pasta alla carbonara,Torta della nonna
11,2022-05-20,30.1,0,0,0,Italian,Traditional,18.4,Antipasto misto,Tagliatelle al ragú,Panna cotta
20,2025-12-24,1.6,0,0,1,Italian,Business,13.01,Bruschetta al pomodoro,Penne all'arrabbiata,Crostata di fragole
8,2021-01-14,8.6,0,0,1,Mediterranean,Family,19.25,Falafel con salsa tahini,Dorada a la sal,Baklava
20,2025-11-12,17.6,0,0,1,Italian,Business,13.01,Supplì al telefono,Pollo alla parmigiana,Panna cotta
17,2022-11-02,19.1,0,0,1,Mediterranean,Traditional,16.06,Gambas al ajillo,Moussaka tradicional,Tarta de ricotta con miel
3,2021-05-13,25.5,0,0,1,Italian,Business,12.79,Supplì al telefono,Tagliatelle al ragú,Torta della nonna
8,2023-01-31,4.8,0,0,1,Mediterranean,Family,19.25,Hummus con pita,Merluza con pisto,Tarta de ricotta con miel
16,2021-03-02,14.7,0,0,1,Grill,Traditional,15.55,Tabla de embutidos ibéricos,Hamburguesa de ternera con bacon,Tarta de queso
4,2024-07-07,35.0,0,0,0,Italian,Business,20.23,Antipasto misto,Gnocchi al gorgonzola,Torta della nonna
17,2025-12-24,1.6,0,0,1,Mediterranean,Traditional,16.06,Falafel con salsa tahini,Dorada a la sal,Yogur griego con miel
2,2023-07-30,39.3,0,0,0,Spanish,Traditional,21.52,Croquetas de bacalao,Callos a la madrileña,Bizcocho de yogur
19,2022-01-09,0.8,0,0,0,Grill,Business,20.4,Ensalada César,Burger gourmet con cheddar,Flan de huevo casero
8,2022-02-13,8.8,0,0,0,Mediterranean,Family,19.25,Ensalada griega,Lubina al horno con verduras,Sorbete de naranja
8,2022-03-15,15.4,0,0,1,Mediterranean,Family,19.25,Tabla de quesos mediterráneos,Merluza con pisto,Lokum de rosa
11,2025-07-13,35.8,0,0,0,Italian,Traditional,18.4,Prosciutto con melón,Ossobuco alla milanese,Cassata siciliana
5,2025-06-07,28.6,0,0,0,Italian,Gourmet,41.17,Supplì al telefono,Saltimbocca alla romana,Torta della nonna
19,2025-03-14,11.7,0,0,0,Grill,Business,20.4,Nachos con guacamole,Costillas BBQ,Tarta de manzana caliente
16,2025-12-07,9.9,0,0,0,Grill,Traditional,15.55,Tabla de embutidos ibéricos,Presa ibérica a la parrilla,Profiteroles con chocolate
2,2023-12-20,11.8,0,0,1,Spanish,Traditional,21.52,Gazpacho andaluz,Fabada asturiana,Tarta de Santiago
9,2025-08-26,31.8,0,0,1,Italian,Traditional,16.17,Focaccia con romero,Ossobuco alla milanese,Zabaione con frutti di bosco
5,2024-04-08,26.5,0,0,1,Italian,Gourmet,41.17,Supplì al telefono,Pizza margherita,Torta della nonna
5,2021-05-05,20.8,0,0,1,Italian,Gourmet,41.17,Prosciutto con melón,Pasta alla carbonara,Affogato al caffè
15,2021-03-22,16.6,0,0,1,Spanish,Business,17.84,Jamón ibérico con pan tumaca,Fabada asturiana,Tarta de Santiago
7,2022-10-15,17.0,0,0,0,Spanish,Family,17.44,Gazpacho andaluz,Albóndigas en salsa,Crema de naranja
17,2021-06-18,29.3,0,0,0,Mediterranean,Traditional,16.06,Tzatziki con crudités,Moussaka tradicional,Halvah de sésamo
8,2022-01-05,1.2,0,0,1,Mediterranean,Family,19.25,Falafel con salsa tahini,Kebab de cordero con cous cous,Yogur griego con miel
18,2021-08-29,29.1,0,0,0,Mediterranean,Business,14.31,Ensalada de pulpo,Brochetas de pollo con especias,Tarta de ricotta con miel
9,2023-07-19,39.2,0,0,1,Italian,Traditional,16.17,Supplì al telefono,Pizza margherita,Cassata siciliana
10,2022-06-21,32.3,0,0,1,Mediterranean,Gourmet,43.3,Ensalada de pulpo,Berenjena rellena de carne,Sorbete de naranja
6,2022-04-11,16.4,0,0,1,Mediterranean,Traditional,23.87,Gambas al ajillo,Moussaka tradicional,Helado de higos
11,2021-11-03,18.7,0,0,1,Italian,Traditional,18.4,Supplì al telefono,Ossobuco alla milanese,Affogato al caffè
10,2024-11-04,18.4,0,0,1,Mediterranean,Gourmet,43.3,Tapenade con tostadas,Lubina al horno con verduras,Lokum de rosa
7,2022-07-11,34.1,0,0,1,Spanish,Family,17.44,Pan con tomate y jamón,Fabada asturiana,Tarta de Santiago
18,2023-10-07,19.5,0,0,0,Mediterranean,Business,14.31,Pan de pita con labneh,Rape con salsa de azafrán,Mousse de limón
15,2024-04-26,23.5,0,0,0,Spanish,Business,17.84,Boquerones en vinagre,Cocido madrileño,Bizcocho de yogur
16,2022-09-01,33.8,0,0,1,Grill,Traditional,15.55,Alitas de pollo BBQ,Secreto ibérico,Profiteroles con chocolate
4,2023-10-05,20.6,0,0,1,Italian,Business,20.23,Prosciutto con melón,Risotto ai funghi porcini,Tiramisú
19,2023-05-12,24.6,0,0,0,Grill,Business,20.4,Tostadas con sobrasada,Burger gourmet con cheddar,Mousse de chocolate
20,2021-12-01,9.5,0,0,1,Italian,Business,13.01,Bruschetta al pomodoro,Tagliatelle al ragú,Tiramisú
9,2023-09-21,25.4,0,0,1,Italian,Traditional,16.17,Crostini con paté de trufa,Ossobuco alla milanese,Gelato misto
9,2025-06-09,32.6,0,0,1,Italian,Traditional,16.17,Bruschetta al pomodoro,Pizza margherita,Budino al cioccolato
5,2024-11-18,12.0,0,0,1,Italian,Gourmet,41.17,Focaccia con romero,Penne all'arrabbiata,Semifreddo al limone
1,2024-09-12,25.4,0,0,1,Grill,Gourmet,36.97,Nachos con guacamole,Presa ibérica a la parrilla,Tarta de manzana caliente
2,2025-03-26,17.0,0,0,1,Spanish,Traditional,21.52,Pulpo a la gallega,Bacalao al pil pil,Buñuelos de viento
14,2024-02-19,8.2,0,0,1,Spanish,Traditional,13.82,Croquetas de bacalao,Callos a la madrileña,Natillas de vainilla
17,2022-05-12,26.0,0,0,1,Mediterranean,Traditional,16.06,Falafel con salsa tahini,Rape con salsa de azafrán,Naranjas con canela y menta
13,2022-09-26,23.1,0,0,1,Grill,Gourmet,33.21,Tostadas con sobrasada,Pollo asado con patatas,Cheesecake de frutos rojos
11,2025-05-25,35.7,0,0,0,Italian,Traditional,18.4,Arancini de azafrán,Saltimbocca alla romana,Zabaione con frutti di bosco
19,2025-09-11,27.2,0,0,1,Grill,Business,20.4,Tostadas con sobrasada,Hamburguesa de ternera con bacon,Flan de huevo casero
15,2024-06-07,26.4,0,0,0,Spanish,Business,17.84,Ensaladilla rusa,Paella valenciana,Bizcocho de yogur
5,2024-10-04,25.6,0,0,0,Italian,Gourmet,41.17,Crostini con paté de trufa,Pollo alla parmigiana,Budino al cioccolato
20,2024-09-19,26.0,0,0,1,Italian,Business,13.01,Bresaola con rúcula,Gnocchi al gorgonzola,Gelato misto
19,2023-07-30,39.3,0,0,0,Grill,Business,20.4,Provoleta a la parrilla,Pollo asado con patatas,Cheesecake de frutos rojos
18,2022-06-22,34.7,0,0,1,Mediterranean,Business,14.31,Tabla de quesos mediterráneos,Dorada a la sal,Tarta de ricotta con miel
12,2022-05-16,28.8,0,0,1,Mediterranean,Traditional,17.84,Falafel con salsa tahini,Pez espada a la plancha,Mousse de limón
2,2024-09-19,26.0,0,0,1,Spanish,Traditional,21.52,Ensaladilla rusa,Fabada asturiana,Leche frita
18,2025-02-15,0.9,0,0,0,Mediterranean,Business,14.31,Tabla de quesos mediterráneos,Rape con salsa de azafrán,Sorbete de naranja
11,2021-04-06,19.5,0,0,1,Italian,Traditional,18.4,Burrata con tomate,Gnocchi al gorgonzola,Cannoli siciliani
15,2025-11-01,17.8,0,0,0,Spanish,Business,17.84,Pan con tomate y jamón,Rabo de toro estofado,Natillas de vainilla
18,2024-11-13,8.2,0,0,1,Mediterranean,Business,14.31,Hummus con pita,Kebab de cordero con cous cous,Baklava
14,2021-03-16,15.5,0,0,1,Spanish,Traditional,13.82,Pimientos de padrón,Bacalao al pil pil,Crema de naranja
20,2022-04-10,23.0,0,0,0,Italian,Business,13.01,Carpaccio di manzo,Tagliatelle al ragú,Gelato misto
20,2022-05-15,26.4,1,0,0,Italian,Business,13.01,Bresaola con rúcula,Pollo alla parmigiana,Semifreddo al limone
8,2022-04-07,18.6,0,0,1,Mediterranean,Family,19.25,Tabla de quesos mediterráneos,Tagine de cordero con ciruelas,Lokum de rosa
10,2021-03-23,14.0,0,0,1,Mediterranean,Gourmet,43.3,Calamares a la romana,Dorada a la sal,Peras al vino con especias
4,2021-01-30,4.4,0,0,0,Italian,Business,20.23,Arancini de azafrán,Lasagna bolognese,Panna cotta al caramello
4,2024-05-05,25.0,0,0,0,Italian,Business,20.23,Zuppa di cipolle,Lasagna bolognese,Budino al cioccolato
8,2024-03-07,8.7,0,0,1,Mediterranean,Family,19.25,Hummus con pita,Dorada al horno con patatas,Mousse de limón
10,2021-05-29,33.3,0,0,0,Mediterranean,Gourmet,43.3,Hummus con pita,Pez espada a la plancha,Halvah de sésamo
2,2021-02-23,6.8,0,0,1,Spanish,Traditional,21.52,Tortilla española,Pollo en pepitoria,Bizcocho de yogur
2,2023-02-28,13.3,0,0,1,Spanish,Traditional,21.52,Pan con tomate y jamón,Rabo de toro estofado,Buñuelos de viento
18,2023-10-30,14.1,0,0,1,Mediterranean,Business,14.31,Hummus con pita,Dorada al horno con patatas,Peras al vino con especias
2,2022-04-17,19.2,0,0,0,Spanish,Traditional,21.52,Croquetas de bacalao,Rabo de toro estofado,Natillas de vainilla
16,2024-07-08,34.6,0,0,1,Grill,Traditional,15.55,Carpaccio de ternera,Presa ibérica a la parrilla,Tarta de limón
8,2023-07-21,31.4,0,0,0,Mediterranean,Family,19.25,Tzatziki con crudités,Merluza con pisto,Tarta de ricotta con miel
6,2023-01-04,0.6,0,0,1,Mediterranean,Traditional,23.87,Hummus con pita,Dorada al horno con patatas,Mousse de limón
3,2023-06-26,32.0,0,0,1,Italian,Business,12.79,Crostini con paté de trufa,Pasta alla carbonara,Tiramisú
12,2022-04-12,19.9,0,0,1,Mediterranean,Traditional,17.84,Calamares a la romana,Moussaka tradicional,Crema de pistachos
18,2024-03-02,11.7,0,0,0,Mediterranean,Business,14.31,Ensalada griega,Pez espada a la plancha,Tarta de miel y nueces
11,2024-02-10,4.7,0,0,0,Italian,Traditional,18.4,Bresaola con rúcula,Lasagna bolognese,Gelato misto
2,2022-01-16,-1.0,0,0,0,Spanish,Traditional,21.52,Gazpacho andaluz,Cordero asado al horno,Torrijas
11,2024-07-29,34.0,0,0,1,Italian,Traditional,18.4,Burrata con tomate,Penne all'arrabbiata,Torta della nonna
6,2023-05-22,29.1,0,0,1,Mediterranean,Traditional,23.87,Calamares a la romana,Pollo al limón con romero,Tarta de miel y nueces
12,2022-07-22,33.7,0,0,0,Mediterranean,Traditional,17.84,Ensalada griega,Merluza con pisto,Tarta de ricotta con miel
5,2023-10-03,28.2,0,0,1,Italian,Gourmet,41.17,Insalata caprese,Lasagna bolognese,Semifreddo al limone
14,2023-04-19,20.4,0,0,1,Spanish,Traditional,13.82,Gazpacho andaluz,Rabo de toro estofado,Bizcocho de yogur
8,2025-07-20,35.6,0,0,0,Mediterranean,Family,19.25,Ensalada griega,Pollo al limón con romero,Tarta de ricotta con miel
8,2023-06-08,33.1,0,0,1,Mediterranean,Family,19.25,Pan de pita con labneh,Berenjena rellena de carne,Halvah de sésamo
18,2021-05-29,33.3,0,0,0,Mediterranean,Business,14.31,Calamares a la romana,Pollo al limón con romero,Crema de pistachos
20,2025-07-15,34.8,0,0,1,Italian,Business,13.01,Prosciutto con melón,Pasta alla carbonara,Zabaione con frutti di bosco
11,2023-07-26,33.9,0,0,1,Italian,Traditional,18.4,Prosciutto con melón,Pasta alla carbonara,Panna cotta
19,2025-11-07,11.7,0,0,0,Grill,Business,20.4,Croquetas de jamón,Entrecot de ternera a la brasa,Brownie con helado
20,2023-08-27,35.5,0,0,0,Italian,Business,13.01,Prosciutto con melón,Pollo alla parmigiana,Cassata siciliana
2,2025-09-21,22.5,0,0,0,Spanish,Traditional,21.52,Croquetas de bacalao,Bacalao al pil pil,Flan casero
3,2025-01-11,1.9,0,0,0,Italian,Business,12.79,Carpaccio di manzo,Pasta alla carbonara,Torta della nonna
2,2022-01-30,0.5,0,0,0,Spanish,Traditional,21.52,Patatas bravas,Fabada asturiana,Tarta de queso con membrillo
11,2023-06-08,33.1,0,0,1,Italian,Traditional,18.4,Burrata con tomate,Penne all'arrabbiata,Panna cotta
9,2023-06-21,34.4,0,0,1,Italian,Traditional,16.17,Antipasto misto,Tagliatelle al ragú,Zabaione con frutti di bosco
11,2022-02-24,8.2,0,0,1,Italian,Traditional,18.4,Insalata caprese,Pasta alla carbonara,Cannoli siciliani
17,2022-09-01,33.8,0,0,1,Mediterranean,Traditional,16.06,Dolmades de arroz,Moussaka tradicional,Baklava
11,2025-07-09,35.1,0,0,1,Italian,Traditional,18.4,Supplì al telefono,Risotto ai funghi porcini,Semifreddo al limone
15,2023-08-06,33.8,0,0,0,Spanish,Business,17.84,Pimientos de padrón,Pollo en pepitoria,Leche frita
13,2021-08-19,27.3,0,0,1,Grill,Gourmet,33.21,Nachos con guacamole,Chuletón de vaca,Mousse de chocolate
10,2021-07-23,32.0,0,0,0,Mediterranean,Gourmet,43.3,Falafel con salsa tahini,Merluza con pisto,Naranjas con canela y menta
15,2024-02-27,6.4,0,0,1,Spanish,Business,17.84,Gazpacho andaluz,Paella valenciana,Tarta de Santiago
17,2024-07-08,34.6,0,0,1,Mediterranean,Traditional,16.06,Hummus con pita,Rape con salsa de azafrán,Sorbete de naranja
1,2021-11-19,11.8,0,0,0,Grill,Gourmet,36.97,Croquetas de jamón,Chuletón de vaca,Bizcocho de zanahoria
20,2021-04-14,18.4,0,0,1,Italian,Business,13.01,Carpaccio di manzo,Gnocchi al gorgonzola,Crostata di fragole
8,2025-03-25,11.2,0,0,1,Mediterranean,Family,19.25,Ensalada griega,Pez espada a la plancha,Tarta de miel y nueces
8,2024-11-21,12.9,0,0,1,Mediterranean,Family,19.25,Tapenade con tostadas,Tagine de cordero con ciruelas,Tarta de miel y nueces
14,2025-12-13,6.9,0,0,0,Spanish,Traditional,13.82,Boquerones en vinagre,Bacalao al pil pil,Tarta de Santiago
14,2021-09-19,22.5,0,0,0,Spanish,Traditional,13.82,Patatas bravas,Rabo de toro estofado,Flan casero
8,2023-08-21,33.0,0,0,1,Mediterranean,Family,19.25,Espárragos a la plancha,Moussaka tradicional,Naranjas con canela y menta
16,2022-08-10,37.0,0,0,1,Grill,Traditional,15.55,Alitas de pollo BBQ,Hamburguesa de ternera con bacon,Brownie con helado
13,2023-12-28,12.0,0,0,1,Grill,Gourmet,33.21,Alitas de pollo BBQ,Solomillo con salsa de pimienta,Coulant de chocolate
6,2022-12-21,12.0,0,0,1,Mediterranean,Traditional,23.87,Tzatziki con crudités,Dorada a la sal,Tarta de miel y nueces
14,2024-10-05,24.1,0,0,0,Spanish,Traditional,13.82,Berberechos al vapor,Cocido madrileño,Bizcocho de yogur
10,2021-06-12,35.4,0,0,0,Mediterranean,Gourmet,43.3,Tapenade con tostadas,Kebab de cordero con cous cous,Tarta de ricotta con miel
3,2022-12-24,8.2,0,0,0,Italian,Business,12.79,Bresaola con rúcula,Risotto al limone,Crostata di fragole
18,2024-05-11,24.1,0,0,0,Mediterranean,Business,14.31,Pan de pita con labneh,Brochetas de pollo con especias,Baklava
5,2024-06-11,37.4,0,0,1,Italian,Gourmet,41.17,Prosciutto con melón,Gnocchi al gorgonzola,Crostata di fragole
20,2023-02-07,9.2,0,0,1,Italian,Business,13.01,Bresaola con rúcula,Gnocchi al gorgonzola,Torta della nonna
16,2023-11-09,20.2,0,0,1,Grill,Traditional,15.55,Ensalada César,Entrecot de ternera a la brasa,Helado artesano
7,2024-09-19,26.0,0,0,1,Spanish,Family,17.44,Boquerones en vinagre,Arroz con bogavante,Buñuelos de viento
9,2023-07-23,33.7,0,0,0,Italian,Traditional,16.17,Bresaola con rúcula,Saltimbocca alla romana,Cassata siciliana
20,2025-06-06,36.5,0,0,0,Italian,Business,13.01,Crostini con paté de trufa,Pollo alla parmigiana,Torta della nonna
3,2023-03-04,9.9,0,0,0,Italian,Business,12.79,Bruschetta al pomodoro,Penne all'arrabbiata,Torta della nonna
10,2023-05-03,21.4,0,0,1,Mediterranean,Gourmet,43.3,Hummus con pita,Pollo al limón con romero,Mousse de limón
17,2022-05-14,26.2,0,0,0,Mediterranean,Traditional,16.06,Tabla de quesos mediterráneos,Berenjena rellena de carne,Naranjas con canela y menta
8,2023-11-01,15.7,0,0,1,Mediterranean,Family,19.25,Tabla de quesos mediterráneos,Dorada al horno con patatas,Tarta de miel y nueces
6,2023-06-24,34.8,0,0,0,Mediterranean,Traditional,23.87,Calamares a la romana,Merluza con pisto,Halvah de sésamo
20,2022-11-26,5.7,0,0,0,Italian,Business,13.01,Bruschetta al pomodoro,Risotto al limone,Torta della nonna
20,2021-10-13,19.2,0,0,1,Italian,Business,13.01,Carpaccio di manzo,Pasta alla carbonara,Crostata di fragole
17,2022-07-13,35.7,0,0,1,Mediterranean,Traditional,16.06,Tabla de quesos mediterráneos,Pollo al limón con romero,Helado de higos
1,2022-01-09,0.8,0,0,0,Grill,Gourmet,36.97,Tabla de embutidos ibéricos,Pollo asado con patatas,Coulant de chocolate
18,2021-03-17,18.4,0,0,1,Mediterranean,Business,14.31,Espárragos a la plancha,Kebab de cordero con cous cous,Halvah de sésamo
6,2025-04-10,16.4,0,0,1,Mediterranean,Traditional,23.87,Pan de pita con labneh,Berenjena rellena de carne,Yogur griego con miel
7,2024-02-05,7.3,0,0,1,Spanish,Family,17.44,Pimientos de padrón,Pollo en pepitoria,Flan casero
19,2022-10-23,15.4,0,0,0,Grill,Business,20.4,Provoleta a la parrilla,Hamburguesa de ternera con bacon,Profiteroles con chocolate
13,2021-11-10,13.5,0,0,1,Grill,Gourmet,33.21,Tabla de embutidos ibéricos,Hamburguesa de ternera con bacon,Coulant de chocolate
12,2021-04-13,16.1,0,0,1,Mediterranean,Traditional,17.84,Tapenade con tostadas,Lubina al horno con verduras,Crema de pistachos
10,2025-12-08,5.0,0,0,1,Mediterranean,Gourmet,43.3,Hummus con pita,Lubina al horno con verduras,Baklava
12,2022-12-17,5.8,0,0,0,Mediterranean,Traditional,17.84,Falafel con salsa tahini,Brochetas de pollo con especias,Yogur griego con miel
7,2023-07-03,33.0,0,0,1,Spanish,Family,17.44,Pulpo a la gallega,Merluza en salsa verde,Natillas de vainilla
12,2021-02-23,6.8,0,0,1,Mediterranean,Traditional,17.84,Tabla de quesos mediterráneos,Pollo al limón con romero,Yogur griego con miel
10,2024-10-11,19.7,0,0,0,Mediterranean,Gourmet,43.3,Ensalada de pulpo,Dorada al horno con patatas,Peras al vino con especias
2,2021-09-07,31.2,0,0,1,Spanish,Traditional,21.52,Tortilla española,Cordero asado al horno,Natillas de vainilla
7,2023-05-16,30.4,0,0,1,Spanish,Family,17.44,Boquerones en vinagre,Bacalao al pil pil,Bizcocho de yogur
20,2023-05-18,26.4,0,0,1,Italian,Business,13.01,Carpaccio di manzo,Risotto ai funghi porcini,Semifreddo al limone
4,2022-05-08,26.4,0,0,0,Italian,Business,20.23,Supplì al telefono,Tagliatelle al ragú,Budino al cioccolato
11,2021-02-04,4.3,0,0,1,Italian,Traditional,18.4,Antipasto misto,Penne all'arrabbiata,Cannoli siciliani
4,2022-05-01,22.7,1,0,0,Italian,Business,20.23,Bruschetta al pomodoro,Pollo alla parmigiana,Cannoli siciliani
9,2023-01-26,5.4,0,0,1,Italian,Traditional,16.17,Carpaccio di manzo,Ossobuco alla milanese,Cannoli siciliani
15,2025-05-24,31.9,0,0,0,Spanish,Business,17.84,Pimientos de padrón,Arroz con bogavante,Buñuelos de viento
10,2021-08-11,36.3,0,0,1,Mediterranean,Gourmet,43.3,Pan de pita con labneh,Moussaka tradicional,Tarta de ricotta con miel
12,2022-02-17,12.5,0,0,1,Mediterranean,Traditional,17.84,Tapenade con tostadas,Pollo al limón con romero,Tarta de ricotta con miel
2,2025-09-04,33.3,0,0,1,Spanish,Traditional,21.52,Berberechos al vapor,Pescado a la sal,Filloas con nata
3,2021-07-05,32.7,0,0,1,Italian,Business,12.79,Prosciutto con melón,Gnocchi al gorgonzola,Panna cotta
20,2023-02-17,6.3,0,0,0,Italian,Business,13.01,Bruschetta al pomodoro,Pizza margherita,Tiramisú
8,2023-09-20,29.3,0,0,1,Mediterranean,Family,19.25,Pan de pita con labneh,Pez espada a la plancha,Baklava
17,2023-05-04,28.7,0,0,1,Mediterranean,Traditional,16.06,Tapenade con tostadas,Rape con salsa de azafrán,Tarta de miel y nueces
6,2025-07-31,32.7,0,0,1,Mediterranean,Traditional,23.87,Falafel con salsa tahini,Rape con salsa de azafrán,Tarta de miel y nueces
8,2024-11-08,12.1,0,0,0,Mediterranean,Family,19.25,Tapenade con tostadas,Pez espada a la plancha,Helado de higos
11,2025-11-28,9.9,0,0,0,Italian,Traditional,18.4,Carpaccio di manzo,Tagliatelle al ragú,Cannoli siciliani
1,2021-04-26,24.5,0,0,1,Grill,Gourmet,36.97,Tostadas con sobrasada,Chuletas de cordero a la brasa,Bizcocho de zanahoria
13,2023-11-07,9.4,0,0,1,Grill,Gourmet,33.21,Nachos con guacamole,Chuletón de vaca,Coulant de chocolate
17,2024-04-26,23.5,0,0,0,Mediterranean,Traditional,16.06,Espárragos a la plancha,Berenjena rellena de carne,Tarta de miel y nueces
17,2023-04-22,21.4,0,0,0,Mediterranean,Traditional,16.06,Tabla de quesos mediterráneos,Dorada a la sal,Peras al vino con especias
19,2022-09-08,28.8,0,0,1,Grill,Business,20.4,Ensalada César,Chuletón de vaca,Crema catalana
7,2022-08-30,25.6,0,0,1,Spanish,Family,17.44,Ensaladilla rusa,Callos a la madrileña,Cuajada con miel
13,2023-02-27,9.8,0,0,1,Grill,Gourmet,33.21,Provoleta a la parrilla,Hamburguesa de ternera con bacon,Brownie con helado
17,2023-09-01,30.7,0,0,0,Mediterranean,Traditional,16.06,Tabla de quesos mediterráneos,Moussaka tradicional,Tarta de miel y nueces
6,2021-07-05,32.7,0,0,1,Mediterranean,Traditional,23.87,Dolmades de arroz,Tagine de cordero con ciruelas,Lokum de rosa
